run_dir,method,method_display_name,num_qubits,h,j,ansatz,reps,entanglement,iterations,learning_rate,shots,seed,final_energy,best_energy,final_absolute_error,best_absolute_error,final_relative_error,best_relative_error,best_step,exact_ground_energy,nominal_total_quantum_evals,elapsed_s,git_commit,started_utc,finished_utc
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-5,qnspsa_spsa,QN-SPSA+SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-15.955040168758215,-15.955040168758215,1.0631243015223237,1.0631243015223237,0.06246997456035272,0.06246997456035272,500,-17.01816447028054,3000,290.34703040122986,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:46:05.862584+00:00,2026-05-31T21:50:56.209643+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-6,qnspsa_spsa,QN-SPSA+SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-16.603226021647064,-16.60486451307617,0.4149384486334746,0.4132999572043694,0.024382091814783978,0.0242858128399294,498,-17.01816447028054,3000,240.20477557182312,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:46:20.190682+00:00,2026-05-31T21:50:20.395490+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.907757861411923,-17.005033026179095,2.236721710467524,2.139446545700352,0.11683376934168292,0.11175266152666269,493,-19.144479571879447,3000,487.3745846748352,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:46:27.677769+00:00,2026-05-31T21:54:35.052398+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-1,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-17.008561292112475,-17.153875174179387,2.1359182797669725,1.9906043977000607,0.11156836474700188,0.10397798437017734,481,-19.144479571879447,3000,346.0897328853607,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:47:02.605600+00:00,2026-05-31T21:52:48.695374+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-2,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-17.901388877250973,-17.986584158987647,1.2430906946284743,1.1578954128918006,0.06493207036321844,0.060481947735606584,496,-19.144479571879447,3000,315.22448682785034,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:48:41.046958+00:00,2026-05-31T21:53:56.271484+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-3,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-16.742805851161073,-16.7512925982385,2.4016737207183745,2.3931869736409475,0.12544993514715835,0.12500663518459929,498,-19.144479571879447,3000,717.1347246170044,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:49:21.823364+00:00,2026-05-31T22:01:18.958130+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-4,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-18.509984499778472,-18.533679167711277,0.6344950721009752,0.6108004041681703,0.03314245601290512,0.031904779749946835,489,-19.144479571879447,3000,336.08610558509827,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:49:38.792438+00:00,2026-05-31T21:55:14.878581+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-5,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-15.923208338225903,-16.41819461594105,3.2212712336535443,2.7262849559383966,0.16826110219183704,0.1424058014062146,481,-19.144479571879447,3000,511.1278827190399,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:49:46.892000+00:00,2026-05-31T21:58:18.019919+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnspsa_spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-6,qnspsa_spsa,QN-SPSA+SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-17.413030421338178,-17.482865453659564,1.7314491505412697,1.6616141182198838,0.0904411709934662,0.08679338145397077,473,-19.144479571879447,3000,333.89996576309204,840a9c354e2bc6ed89941ba7d943831d7d0e3af2,2026-05-31T21:49:54.689251+00:00,2026-05-31T21:55:28.589343+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-0,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-21.118398051277403,-21.118398051277403,0.15281076741850086,0.15281076741850086,0.007183924934448995,0.007183924934448995,500,-21.271208818695904,1000,19.37629008293152,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:53.400785+00:00,2026-05-31T20:19:12.777121+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-1,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-20.776738303656444,-20.776738303656444,0.4944705150394597,0.4944705150394597,0.023245999757421157,0.023245999757421157,500,-21.271208818695904,1000,18.347008228302002,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:53.581032+00:00,2026-05-31T20:19:11.928075+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-2,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-20.342190427506218,-20.342190427506218,0.9290183911896861,0.9290183911896861,0.04367492224387097,0.04367492224387097,500,-21.271208818695904,1000,19.015321731567383,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:57.130304+00:00,2026-05-31T20:19:16.145671+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-3,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-21.091914330998424,-21.091914330998424,0.17929448769747935,0.17929448769747935,0.008428975016214972,0.008428975016214972,500,-21.271208818695904,1000,18.85310387611389,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:59.893912+00:00,2026-05-31T20:19:18.747063+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-4,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-20.43417444340694,-20.43417444340694,0.8370343752889653,0.8370343752889653,0.03935057863534632,0.03935057863534632,500,-21.271208818695904,1000,18.72541856765747,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:59.977529+00:00,2026-05-31T20:19:18.702987+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-5,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-20.598219276890575,-20.598219276890575,0.6729895418053289,0.6729895418053289,0.03163851887974595,0.03163851887974595,500,-21.271208818695904,1000,19.470677375793457,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:02.870457+00:00,2026-05-31T20:19:22.341185+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-10__h-2p0__seed-6,spsa,SPSA,10,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-20.997854849029398,-20.997854849029398,0.2733539696665055,0.2733539696665055,0.012850890233668642,0.012850890233668642,500,-21.271208818695904,1000,18.2729229927063,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:03.014001+00:00,2026-05-31T20:19:21.286973+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-0,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-22.27887364667728,-22.27887364667728,1.1192554186461159,1.1192554186461159,0.04783525278971471,0.04783525278971471,500,-23.398129065323396,1000,29.252925395965576,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:04.665529+00:00,2026-05-31T20:19:33.918509+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-1,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-22.841628379505643,-22.841628379505643,0.5565006858177526,0.5565006858177526,0.02378398222627553,0.02378398222627553,500,-23.398129065323396,1000,28.760923385620117,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:08.146008+00:00,2026-05-31T20:19:36.907010+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-2,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-22.827145089961885,-22.827145089961885,0.5709839753615107,0.5709839753615107,0.02440297571517045,0.02440297571517045,500,-23.398129065323396,1000,30.539950847625732,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:08.366592+00:00,2026-05-31T20:19:38.906591+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-3,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-22.304031785252604,-22.304031785252604,1.094097280070791,1.094097280070791,0.04676003269390758,0.04676003269390758,500,-23.398129065323396,1000,51.44648623466492,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:14.819632+00:00,2026-05-31T20:20:06.266164+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-4,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-22.99446099465896,-22.99446099465896,0.403668070664434,0.403668070664434,0.017252151637315312,0.017252151637315312,500,-23.398129065323396,1000,47.45527124404907,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:15.906369+00:00,2026-05-31T20:20:03.361692+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-5,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-22.447568246713878,-22.447568246713878,0.9505608186095174,0.9505608186095174,0.04062550539642385,0.04062550539642385,500,-23.398129065323396,1000,52.13648962974548,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:18.734024+00:00,2026-05-31T20:20:10.870550+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-11__h-2p0__seed-6,spsa,SPSA,11,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-23.223419427621625,-23.223419427621625,0.1747096377017705,0.1747096377017705,0.007466820839136856,0.007466820839136856,500,-23.398129065323396,1000,60.90742111206055,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:19:22.611227+00:00,2026-05-31T20:20:23.518792+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-0,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-25.26974937288287,-25.26974937288287,0.2553889291651501,0.2553889291651501,0.010005388654237335,0.010005388654237335,500,-25.52513830204802,1000,53.72121024131775,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:20.491861+00:00,2026-05-31T20:21:14.213187+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-1,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-22.734805237421096,-22.734805237421096,2.7903330646269247,2.7903330646269247,0.10931705958290698,0.10931705958290698,500,-25.52513830204802,1000,42.70992588996887,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:42.023919+00:00,2026-05-31T20:21:24.733909+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-2,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-25.331579405477346,-25.331579405477346,0.19355889657067493,0.19355889657067493,0.00758306945412886,0.00758306945412886,500,-25.52513830204802,1000,45.110620975494385,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:37.111832+00:00,2026-05-31T20:21:22.222511+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-3,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-25.370873437599364,-25.370873437599364,0.15426486444865617,0.15426486444865617,0.0060436446072567864,0.0060436446072567864,500,-25.52513830204802,1000,32.09464502334595,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:20:56.752837+00:00,2026-05-31T20:21:28.847532+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-4,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-24.557234913423493,-24.557234913423493,0.9679033886245278,0.9679033886245278,0.03791961387910943,0.03791961387910943,500,-25.52513830204802,1000,31.047667980194092,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:00.216860+00:00,2026-05-31T20:21:31.264581+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-5,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-21.710168402479173,-21.710168402479173,3.8149698995688475,3.8149698995688475,0.1494593233707475,0.1494593233707475,500,-25.52513830204802,1000,28.40149164199829,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:05.742068+00:00,2026-05-31T20:21:34.143654+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-12__h-2p0__seed-6,spsa,SPSA,12,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-25.038081998794485,-25.038081998794485,0.4870563032535351,0.4870563032535351,0.019081436405555378,0.019081436405555378,500,-25.52513830204802,1000,28.155651330947876,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:21:07.169056+00:00,2026-05-31T20:21:35.324829+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-0,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-12.61653242015106,-12.61653242015106,0.15285670705626941,0.15285670705626941,0.011970557521078475,0.011970557521078475,500,-12.76938912720733,1000,18.287009477615356,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:38.154345+00:00,2026-05-31T20:17:56.441542+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-1,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-12.616843647200316,-12.616843647200316,0.15254548000701362,0.15254548000701362,0.011946184620687127,0.011946184620687127,500,-12.76938912720733,1000,17.923088550567627,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:38.301986+00:00,2026-05-31T20:17:56.225188+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-2,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-12.618339496204765,-12.618339496204765,0.1510496310025644,0.1510496310025644,0.011829041271890429,0.011829041271890429,500,-12.76938912720733,1000,15.547412157058716,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:46.430130+00:00,2026-05-31T20:18:01.977578+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-3,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-12.617566603000531,-12.617566603000531,0.1518225242067981,0.1518225242067981,0.011889568302317195,0.011889568302317195,500,-12.76938912720733,1000,15.465013265609741,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:53.369704+00:00,2026-05-31T20:18:08.834750+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-4,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-12.600976920391611,-12.600976920391611,0.16841220681571833,0.16841220681571833,0.013188744202092473,0.013188744202092473,500,-12.76938912720733,1000,15.505436182022095,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:57.268276+00:00,2026-05-31T20:18:12.773768+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-5,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-12.60422499490131,-12.60422499490131,0.16516413230601934,0.16516413230601934,0.01293438007571634,0.01293438007571634,500,-12.76938912720733,1000,15.661828756332397,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:17:57.496502+00:00,2026-05-31T20:18:13.158370+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-6,spsa,SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-12.484320624427752,-12.484320624427752,0.28506850277957696,0.28506850277957696,0.022324364927699684,0.022324364927699684,500,-12.76938912720733,1000,15.689827919006348,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:03.001047+00:00,2026-05-31T20:18:18.690915+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-14.697132559291319,-14.697132559291319,0.1956267404131502,0.1956267404131502,0.013135694767928748,0.013135694767928748,500,-14.892759299704469,1000,16.820814847946167,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:09.352813+00:00,2026-05-31T20:18:26.173661+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-1,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-14.735505177755511,-14.735505177755511,0.1572541219489576,0.1572541219489576,0.010559099142364985,0.010559099142364985,500,-14.892759299704469,1000,16.415873289108276,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:09.925628+00:00,2026-05-31T20:18:26.341533+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-2,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-14.71589702391374,-14.71589702391374,0.17686227579072877,0.17686227579072877,0.011875722438771868,0.011875722438771868,500,-14.892759299704469,1000,15.88252568244934,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:13.768651+00:00,2026-05-31T20:18:29.651216+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-3,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-14.644817394356712,-14.644817394356712,0.24794190534775673,0.24794190534775673,0.01664848671479414,0.01664848671479414,500,-14.892759299704469,1000,15.711689472198486,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:14.184136+00:00,2026-05-31T20:18:29.895859+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-4,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-14.721996946199571,-14.721996946199571,0.1707623535048981,0.1707623535048981,0.011466132639925679,0.011466132639925679,500,-14.892759299704469,1000,15.513273000717163,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:19.427695+00:00,2026-05-31T20:18:34.941004+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-5,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-14.732177529963073,-14.732177529963073,0.16058176974139649,0.16058176974139649,0.0107825397906339,0.0107825397906339,500,-14.892759299704469,1000,15.543560266494751,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:19.693535+00:00,2026-05-31T20:18:35.237127+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-6,spsa,SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-14.711545976449038,-14.711545976449038,0.18121332325543094,0.18121332325543094,0.012167881022493053,0.012167881022493053,500,-14.892759299704469,1000,14.998086929321289,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:25.604708+00:00,2026-05-31T20:18:40.602833+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-16.872742736928128,-16.872742736928128,0.1454217333524106,0.1454217333524106,0.008545089196097854,0.008545089196097854,500,-17.01816447028054,1000,16.44550108909607,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:26.974572+00:00,2026-05-31T20:18:43.420102+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-1,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-16.802022052544434,-16.802022052544434,0.21614241773610487,0.21614241773610487,0.01270068920262009,0.01270068920262009,500,-17.01816447028054,1000,16.556162357330322,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:27.181361+00:00,2026-05-31T20:18:43.737554+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-2,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-16.581926702131497,-16.581926702131497,0.43623776814904147,0.43623776814904147,0.02563365566896829,0.02563365566896829,500,-17.01816447028054,1000,16.453150272369385,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:27.357930+00:00,2026-05-31T20:18:43.811113+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-3,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-16.807088064363118,-16.807088064363118,0.21107640591742083,0.21107640591742083,0.012403006580764424,0.012403006580764424,500,-17.01816447028054,1000,16.028624057769775,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:30.638245+00:00,2026-05-31T20:18:46.666903+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-4,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-16.8147808697177,-16.8147808697177,0.20338360056283733,0.20338360056283733,0.011950971617298314,0.011950971617298314,500,-17.01816447028054,1000,16.111186265945435,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:30.882659+00:00,2026-05-31T20:18:46.993882+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-5,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-16.840765034993314,-16.840765034993314,0.17739943528722435,0.17739943528722435,0.010424122742321809,0.010424122742321809,500,-17.01816447028054,1000,15.9981210231781,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:35.984498+00:00,2026-05-31T20:18:51.982664+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-6,spsa,SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-16.712398075813216,-16.712398075813216,0.305766394467323,0.305766394467323,0.01796706072510313,0.01796706072510313,500,-17.01816447028054,1000,16.012371301651,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:36.204947+00:00,2026-05-31T20:18:52.217349+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-0,spsa,SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-18.974157636065407,-18.974157636065407,0.17032193581404087,0.17032193581404087,0.008896660532063764,0.008896660532063764,500,-19.144479571879447,1000,17.139590740203857,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:41.349617+00:00,2026-05-31T20:18:58.489243+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-spsa__ansatz-RealAmplitudes__n-9__h-2p0__seed-1,spsa,SPSA,9,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-18.848056709122176,-18.848056709122176,0.2964228627572716,0.2964228627572716,0.015483464130969387,0.015483464130969387,500,-19.144479571879447,1000,16.828219890594482,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:18:41.677208+00:00,2026-05-31T20:18:58.505470+00:00
